vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
0.966666666666666,0.0590356697165311,1.7,0.00530986260134873
1,0.0401610030197002,1.73333333333333,0.00559362697223296
1.03333333333333,0.0229925054475605,1.76666666666667,0.0160834574979546
1.06666666666667,0.0269317914551661,1.8,0.0283379612946056
1.1,0.0718915412743479,1.83333333333333,0.0300686088383199
1.13333333333333,0.043150833294804,1.86666666666667,0.0246926022352979
1.16666666666667,0.0359538976463927,1.9,0.029801035265188
1.2,0.0560910243088799,1.93333333333333,0.0298793170475479
1.23333333333333,0.0592286799077211,1.96666666666667,0.0239888413860106
1.26666666666666,0.0508419223004636,2,0.0300681109508063
1.3,0.0306594563623709,2.03333333333333,0.0337066760513841
1.33333333333333,0.03531829696748,2.06666666666667,0.0302842666090051
1.36666666666666,0.0412690831930856,2.1,0.0232297709060986
1.4,0.0411308941985672,2.13333333333333,0.0174120829327442
1.43333333333333,0.0358999965962653,2.16666666666667,0.0145829395502813
1.46666666666666,0.0498146858243023,2.2,0.0181950472865288
1.5,0.0831355429723122,2.23333333333333,0.0185982621196554
1.53333333333333,0.11372367202463,2.26666666666667,0.0257529639870475
1.56666666666666,0.128018602358466,2.3,0.0192934233801793
1.6,0.141634023376587,2.33333333333333,0.0155659680268964
1.63333333333333,0.124415623610363,2.36666666666667,0.0215306494106743
1.66666666666666,0.127509849552796,2.4,0.0180270039483151
1.7,0.0928526560159096,2.43333333333333,0.020325854587772
1.73333333333333,0.0889677910042526,2.46666666666667,0.0273354773907186
1.76666666666666,0.0964752540529975,2.5,0.0260239124812367
1.8,0.0812855505311132,2.53333333333333,0.0291697391074372
1.83333333333333,0.12999418219819,2.56666666666667,0.0274225541354231
1.86666666666666,0.240099749581153,2.6,0.0210123453578296
1.9,0.142800882637259,2.63333333333333,0.015976250972004
1.93333333333333,0.225851217321687,2.66666666666667,0.021751961986063
1.96666666666666,0.189863403648769,2.7,0.0269052584623528
2,0.197769315360613,2.73333333333334,0.0320003588209136
2.03333333333333,0.135596399896474,2.76666666666667,0.0270573977608124
2.06666666666666,0.169571991729615,2.8,0.0189875124685002
2.1,0.161508293792575,2.83333333333334,0.0307385606044842
2.13333333333333,0.130654683555156,2.86666666666667,0.0275503820277598
2.16666666666666,0.147892330770324,2.9,0.0145935401426595
2.2,0.191336583475403,2.93333333333334,0.0172837996939157
2.23333333333333,0.162492510266611,2.96666666666667,0.0154493457548025
2.26666666666666,0.140639697895312,3,0.0156313882403527
2.3,0.140633067798296,3.03333333333334,0.0137510199340439
2.33333333333333,0.155693207123919,3.06666666666667,0.016794001276818
2.36666666666666,0.140882566163972,3.1,0.0222331860238917
2.4,0.131466315830808,3.13333333333334,0.0401834457720537
2.43333333333333,0.1162563816897,3.16666666666667,0.0240512632452316
2.46666666666666,0.155472901352712,3.2,0.0266438297034711
2.5,0.147846638561798,3.23333333333334,0.0354004547095976
2.53333333333333,0.161612409004279,3.26666666666667,0.0271936109612104
2.56666666666666,0.148162954692273,3.3,0.0250920844876658
2.6,0.207105676806152,3.33333333333334,0.027903620613912
2.63333333333333,0.215559869810821,3.36666666666667,0.0293701892506501
2.66666666666666,0.218289402603102,3.4,0.0245195768707614
2.7,0.259781154760543,3.43333333333334,0.0313096533385177
2.73333333333333,0.32448066658737,3.46666666666667,0.0281130547906772
2.76666666666666,0.257998414947921,3.5,0.0245648247619499
2.8,0.232561959510694,3.53333333333334,0.0396478448548916
2.83333333333333,0.386385353031525,3.56666666666667,0.0338965571140867
2.86666666666666,0.370181799274984,3.6,0.0327109766526666
2.9,0.289472796379195,3.63333333333334,0.0290449804710388
2.93333333333333,0.223452054952986,3.66666666666667,0.019844312280077
2.96666666666666,0.253794051107126,3.7,0.0245508429461407
3,0.203498235977548,3.73333333333334,0.0232963680878228
3.03333333333333,0.261235919051547,3.76666666666667,0.0247194188349228
3.06666666666666,0.197284839298012,3.8,0.0255207372761945
3.1,0.215170433541955,3.83333333333334,0.0236925762571109
3.13333333333333,0.197682317395579,3.86666666666667,0.0268284924008413
3.16666666666666,0.207152692513132,3.9,0.030027823027633
3.2,0.222210991545668,3.93333333333334,0.0288235465749585
3.23333333333333,0.190048882503519,3.96666666666667,0.0236138344014789
3.26666666666666,0.239615449985012,4,0.0292211066033815
3.3,0.278306250852651,4.03333333333334,0.021941107246649
3.33333333333333,0.229148820859865,4.06666666666667,0.0317748157772526
3.36666666666666,0.203008957506271,4.1,0.0351276438640126
3.4,0.19377325757171,4.13333333333334,0.0344060409950924
3.43333333333333,0.186269664180349,4.16666666666667,0.0330372442310409
3.46666666666666,0.190043966652119,4.2,0.0339696551941689
3.5,0.13643567438269,4.23333333333334,0.0271207208594567
3.53333333333333,0.139696484663851,4.26666666666667,0.0414198989930914
3.56666666666666,0.145916234135965,4.3,0.0253667167192183
3.6,0.132109813383829,4.33333333333334,0.0176372257756822
3.63333333333333,0.120806897097546,4.36666666666667,0.0258964942431834
3.66666666666666,0.13067089326003,4.4,0.0192913168118068
3.7,0.119743560625462,4.43333333333334,0.0235277077395931
3.73333333333333,0.118315644445951,4.46666666666667,0.03445486863448
3.76666666666666,0.114514645119654,4.5,0.0304656552232954
3.8,0.118767423794368,4.53333333333334,0.0375674470888071
3.83333333333333,0.141180958343958,4.56666666666667,0.0405875917808782
3.86666666666666,0.163160259353206,4.6,0.0281541210569889
3.9,0.210207289130433,4.63333333333334,0.0291557572916281
3.93333333333333,0.23378600650932,4.66666666666667,0.0439322992592676
3.96666666666666,0.247388847989756,4.7,0.0506014741432626
4,0.318250492989338,4.73333333333334,0.0481691140216778
4.03333333333333,0.427742864631501,4.76666666666667,0.0506793966903279
4.06666666666666,0.435462364737303,4.8,0.0401768723963995
4.1,0.452386405842639,4.83333333333334,0.0317096019665314
4.13333333333333,0.443386213004384,4.86666666666667,0.0294412926294911
4.16666666666666,0.476031197306242,4.9,0.0328204268236152
4.2,0.457349398997196,4.93333333333334,0.0277665408371454
4.23333333333333,0.491800038542048,4.96666666666667,0.0319389516438406
